reference_joconde,match_status,match_method,rights_status,license,titre_joconde,musee_joconde,artistes,wikidata_qid,commons_file,source_page_url,file_url,credit,creator,license_url,match_evidence,verified_by,verified_at,note_verification
000DE006757,rejete,inventory_number,open,Public domain,LA NOURRICE,musée des beaux-arts,Greuze,Q4037894,Guercino - Ecco Homo.jpg,https://commons.wikimedia.org/wiki/File:Guercino_-_Ecco_Homo.jpg,https://upload.wikimedia.org/wikipedia/commons/d/de/Guercino_-_Ecco_Homo.jpg,http://www.uni-leipzig.de/ru/bilder/passion2/guercit2.htm,Guercino,,inventory_match,auto,2026-07-29,
000DE006757,rejete,inventory_number,open,Public domain,LA NOURRICE,musée des beaux-arts,Greuze,Q21426692,Rembrandt - Self-Portrait - WGA19206.jpg,https://commons.wikimedia.org/wiki/File:Rembrandt_-_Self-Portrait_-_WGA19206.jpg,https://upload.wikimedia.org/wikipedia/commons/a/a4/Rembrandt_-_Self-Portrait_-_WGA19206.jpg,"Web Gallery of Art : Image Info about artwork wga QS:P11807,""r/rembran/painting/selfport/sp1627""",After Rembrandt,,inventory_match,auto,2026-07-29,
000DE006757,rejete,inventory_number,unknown,,LA NOURRICE,musée des beaux-arts,Greuze,Q22251570,,,,,,,inventory_match,auto,2026-07-29,
000DE006757,rejete,inventory_number,open,Public domain,LA NOURRICE,musée des beaux-arts,Greuze,Q2276546,Raphael-LaDonnaGravida(1505-1506).jpg,https://commons.wikimedia.org/wiki/File:Raphael-LaDonnaGravida(1505-1506).jpg,https://upload.wikimedia.org/wikipedia/commons/f/fe/Raphael-LaDonnaGravida%281505-1506%29.jpg,"Web Gallery of Art : Image Info about artwork wga QS:P11807,""r/raphael/2firenze/1/27gravid""",Raphael,,inventory_match;title_match,auto,2026-07-29,
000DE006760,rejete,inventory_number,unknown,,JEUNE HOMME DESSINANT SUR SES GENOUX,musée Grobet-Labadié,Greuze,Q138414379,,,,,,,inventory_match;title_match,auto,2026-07-29,
000DE006760,rejete,inventory_number,unknown,,JEUNE HOMME DESSINANT SUR SES GENOUX,musée Grobet-Labadié,Greuze,Q22980757,,,,,,,inventory_match,auto,2026-07-29,
000DE006760,rejete,inventory_number,open,Public domain,JEUNE HOMME DESSINANT SUR SES GENOUX,musée Grobet-Labadié,Greuze,Q653607,Jan Steen - Girl Eating Oysters - 818 - Mauritshuis.jpg,https://commons.wikimedia.org/wiki/File:Jan_Steen_-_Girl_Eating_Oysters_-_818_-_Mauritshuis.jpg,https://upload.wikimedia.org/wikipedia/commons/e/e2/Jan_Steen_-_Girl_Eating_Oysters_-_818_-_Mauritshuis.jpg,Mauritshuis,Jan Steen,,inventory_match,auto,2026-07-29,
000DE006760,rejete,inventory_number,open,CC BY 4.0,JEUNE HOMME DESSINANT SUR SES GENOUX,musée Grobet-Labadié,Greuze,Q126472821,L'Atelier de jeunes filles artistes de Léon Cogniet.jpg,https://commons.wikimedia.org/wiki/File:L%27Atelier_de_jeunes_filles_artistes_de_L%C3%A9on_Cogniet.jpg,https://upload.wikimedia.org/wikipedia/commons/e/e0/L%27Atelier_de_jeunes_filles_artistes_de_L%C3%A9on_Cogniet.jpg,"Own work , Caroline Léna Becker",,https://creativecommons.org/licenses/by/4.0,inventory_match,auto,2026-07-29,
000DE006760,rejete,inventory_number,unknown,,JEUNE HOMME DESSINANT SUR SES GENOUX,musée Grobet-Labadié,Greuze,Q18938985,,,,,,,inventory_match,auto,2026-07-29,
000DE006760,rejete,inventory_number,open,Public domain,JEUNE HOMME DESSINANT SUR SES GENOUX,musée Grobet-Labadié,Greuze,Q59507009,"Sisley - Washerwomen,-Near-Champagne.jpg","https://commons.wikimedia.org/wiki/File:Sisley_-_Washerwomen,-Near-Champagne.jpg",https://upload.wikimedia.org/wikipedia/commons/6/61/Sisley_-_Washerwomen%2C-Near-Champagne.jpg,https://www.alfredsisley.org/the-complete-works.html?ps=96&pageno=9,Alfred Sisley,,inventory_match,auto,2026-07-29,
000DE006810,rejete,inventory_number,open,Public domain,JEUNE FEMME ACCOUDEE,musée Grobet-Labadié,Louis Léopold Boilly,Q3877890,"Sarto, Andrea del - Noli me tangere - c. 1510.jpg","https://commons.wikimedia.org/wiki/File:Sarto,_Andrea_del_-_Noli_me_tangere_-_c._1510.jpg",https://upload.wikimedia.org/wikipedia/commons/1/1e/Sarto%2C_Andrea_del_-_Noli_me_tangere_-_c._1510.jpg,abbeville.com,Andrea del Sarto,,inventory_match,auto,2026-07-29,
000DE006810,rejete,inventory_number,unknown,,JEUNE FEMME ACCOUDEE,musée Grobet-Labadié,Louis Léopold Boilly,Q22980479,,,,,,,inventory_match,auto,2026-07-29,
000DE006810,rejete,inventory_number,open,Public domain,JEUNE FEMME ACCOUDEE,musée Grobet-Labadié,Louis Léopold Boilly,Q17627517,Pieter Claesz. 007.jpg,https://commons.wikimedia.org/wiki/File:Pieter_Claesz._007.jpg,https://upload.wikimedia.org/wikipedia/commons/a/a3/Pieter_Claesz._007.jpg,www.culture.gouv.fr : Home : Info : Pic,Pieter Claesz,,inventory_match,auto,2026-07-29,
000DE006810,rejete,inventory_number,open,Public domain,JEUNE FEMME ACCOUDEE,musée Grobet-Labadié,Louis Léopold Boilly,Q92998771,Louis Frédéric Schutzenberger-Chasseur sonnant du cor.jpg,https://commons.wikimedia.org/wiki/File:Louis_Fr%C3%A9d%C3%A9ric_Schutzenberger-Chasseur_sonnant_du_cor.jpg,https://upload.wikimedia.org/wikipedia/commons/a/af/Louis_Fr%C3%A9d%C3%A9ric_Schutzenberger-Chasseur_sonnant_du_cor.jpg,Own work (photo or scan),Louis-Frederic Schützenberger,,inventory_match,auto,2026-07-29,
000DE006830,rejete,inventory_number,unknown,,PROJET DE MEDAILLE EN MEMOIRE DE LA CESSATION DE LA PESTE A MARSEILLE,musée des beaux-arts,Bouchardon,Q22992446,,,,,,,inventory_match,auto,2026-07-29,
000DE006830,rejete,inventory_number,open,CC BY-SA 3.0,PROJET DE MEDAILLE EN MEMOIRE DE LA CESSATION DE LA PESTE A MARSEILLE,musée des beaux-arts,Bouchardon,Q27588509,L'Image et le Pouvoir - Buste de Faustine l'ancienne 02.jpg,https://commons.wikimedia.org/wiki/File:L%27Image_et_le_Pouvoir_-_Buste_de_Faustine_l%27ancienne_02.jpg,https://upload.wikimedia.org/wikipedia/commons/c/ca/L%27Image_et_le_Pouvoir_-_Buste_de_Faustine_l%27ancienne_02.jpg,Self-photographed,PierreSelim,https://creativecommons.org/licenses/by-sa/3.0,inventory_match,auto,2026-07-29,
000DE006830,rejete,inventory_number,open,Public domain,PROJET DE MEDAILLE EN MEMOIRE DE LA CESSATION DE LA PESTE A MARSEILLE,musée des beaux-arts,Bouchardon,Q15974347,Oggiono.jpg,https://commons.wikimedia.org/wiki/File:Oggiono.jpg,https://upload.wikimedia.org/wikipedia/commons/4/41/Oggiono.jpg,Unknown source Unknown source,Marco d'Oggiono,,inventory_match,auto,2026-07-29,
000DE006830,rejete,inventory_number,open,Public domain,PROJET DE MEDAILLE EN MEMOIRE DE LA CESSATION DE LA PESTE A MARSEILLE,musée des beaux-arts,Bouchardon,Q135258522,"Giovanni Domenico Cerrini - Apollo e la Sibilla Cumana (Gemäldegalerie, Berlin).jpg","https://commons.wikimedia.org/wiki/File:Giovanni_Domenico_Cerrini_-_Apollo_e_la_Sibilla_Cumana_(Gem%C3%A4ldegalerie,_Berlin).jpg",https://upload.wikimedia.org/wikipedia/commons/4/47/Giovanni_Domenico_Cerrini_-_Apollo_e_la_Sibilla_Cumana_%28Gem%C3%A4ldegalerie%2C_Berlin%29.jpg,Bildindex der Kunst und Architektur : object 02557280 – image file gg0948_080a.jpg,Giovanni Domenico Cerrini,,inventory_match,auto,2026-07-29,
000DE006830,rejete,inventory_number,unknown,,PROJET DE MEDAILLE EN MEMOIRE DE LA CESSATION DE LA PESTE A MARSEILLE,musée des beaux-arts,Bouchardon,Q114029153,,,,,,,inventory_match,auto,2026-07-29,
000DE006830,rejete,inventory_number,unknown,,PROJET DE MEDAILLE EN MEMOIRE DE LA CESSATION DE LA PESTE A MARSEILLE,musée des beaux-arts,Bouchardon,Q106567805,,,,,,,inventory_match,auto,2026-07-29,
000DE006838,rejete,inventory_number,open,Public domain,AMOURS JOUANT AVEC UN VOILE BLEU,musée Grobet-Labadié,Boucher,Q112034223,Appiani-Autoritratto 1790 - 1799 Brera.jpg,https://commons.wikimedia.org/wiki/File:Appiani-Autoritratto_1790_-_1799_Brera.jpg,https://upload.wikimedia.org/wikipedia/commons/5/5a/Appiani-Autoritratto_1790_-_1799_Brera.jpg,Unknown source Unknown source,Andrea Appiani,,inventory_match,auto,2026-07-29,
000DE006838,rejete,inventory_number,unknown,,AMOURS JOUANT AVEC UN VOILE BLEU,musée Grobet-Labadié,Boucher,Q112034229,,,,,,,inventory_match,auto,2026-07-29,
000DE006838,rejete,inventory_number,unknown,,AMOURS JOUANT AVEC UN VOILE BLEU,musée Grobet-Labadié,Boucher,Q116918070,,,,,,,inventory_match,auto,2026-07-29,
000DE006838,rejete,inventory_number,open,Public domain,AMOURS JOUANT AVEC UN VOILE BLEU,musée Grobet-Labadié,Boucher,Q29937356,Paolo Veronese (Werkstatt) - Fortitudo - 527 - Bavarian State Painting Collections.jpg,https://commons.wikimedia.org/wiki/File:Paolo_Veronese_(Werkstatt)_-_Fortitudo_-_527_-_Bavarian_State_Painting_Collections.jpg,https://upload.wikimedia.org/wikipedia/commons/d/d0/Paolo_Veronese_%28Werkstatt%29_-_Fortitudo_-_527_-_Bavarian_State_Painting_Collections.jpg,https://www.sammlung.pinakothek.de/en/bookmark/artwork/Znxw92ENGX,Paolo Veronese,,inventory_match,auto,2026-07-29,
000DE006838,rejete,inventory_number,open,Public domain,AMOURS JOUANT AVEC UN VOILE BLEU,musée Grobet-Labadié,Boucher,Q21600419,Jacques Daret 001.jpg,https://commons.wikimedia.org/wiki/File:Jacques_Daret_001.jpg,https://upload.wikimedia.org/wikipedia/commons/2/2c/Jacques_Daret_001.jpg,"The Yorck Project (2002) 10.000 Meisterwerke der Malerei (DVD-ROM), distributed by DIRECTMEDIA Publishing GmbH. ISBN : 3936122202 .",Jacques Daret,,inventory_match,auto,2026-07-29,
000DE006838,rejete,inventory_number,unknown,,AMOURS JOUANT AVEC UN VOILE BLEU,musée Grobet-Labadié,Boucher,Q22980493,,,,,,,inventory_match,auto,2026-07-29,
000DE006838,rejete,inventory_number,open,Public domain,AMOURS JOUANT AVEC UN VOILE BLEU,musée Grobet-Labadié,Boucher,Q111987385,Nascita di Venere Palazzo Vecchio.jpg,https://commons.wikimedia.org/wiki/File:Nascita_di_Venere_Palazzo_Vecchio.jpg,https://upload.wikimedia.org/wikipedia/commons/f/f0/Nascita_di_Venere_Palazzo_Vecchio.jpg,Marie-Lan Nguyen,Giorgio Vasari,,inventory_match,auto,2026-07-29,
000DE006838,rejete,inventory_number,unknown,,AMOURS JOUANT AVEC UN VOILE BLEU,musée Grobet-Labadié,Boucher,Q112056839,,,,,,,inventory_match,auto,2026-07-29,
000DE006839,rejete,inventory_number,open,Public domain,AMOURS JOUANT AVEC UNE COUPE,musée Grobet-Labadié,Boucher,Q10901792,"Midas und Bacchus, um 1624.jpg","https://commons.wikimedia.org/wiki/File:Midas_und_Bacchus,_um_1624.jpg",https://upload.wikimedia.org/wikipedia/commons/5/58/Midas_und_Bacchus%2C_um_1624.jpg,https://www.sammlung.pinakothek.de/de/artwork/Qlx2QeQ4Xq,Nicolas Poussin,,inventory_match,auto,2026-07-29,
000DE006899,rejete,inventory_number,unknown,,GUERRIERS AU COMBAT,musée des beaux-arts,Annibale Carracci,Q22980272,,,,,,,inventory_match,auto,2026-07-29,
000DE006899,rejete,inventory_number,open,Public domain,GUERRIERS AU COMBAT,musée des beaux-arts,Annibale Carracci,Q4340473,Wassili Grigorjewitsch Perow - Hunters resting.jpg,https://commons.wikimedia.org/wiki/File:Wassili_Grigorjewitsch_Perow_-_Hunters_resting.jpg,https://upload.wikimedia.org/wikipedia/commons/3/35/Wassili_Grigorjewitsch_Perow_-_Hunters_resting.jpg,"http://lj.rossia.org/users/john_petrov/460067.html (dead link), My Tretyakov",Vasily Perov,,inventory_match,auto,2026-07-29,
000DE006899,rejete,inventory_number,unknown,,GUERRIERS AU COMBAT,musée des beaux-arts,Annibale Carracci,Q114029159,,,,,,,inventory_match,auto,2026-07-29,
000DE006899,rejete,inventory_number,open,Public domain,GUERRIERS AU COMBAT,musée des beaux-arts,Annibale Carracci,Q106166269,Pieter Saenredam - Interior of the St. Bavo Church in Haarlem GL GM 383-001.jpg,https://commons.wikimedia.org/wiki/File:Pieter_Saenredam_-_Interior_of_the_St._Bavo_Church_in_Haarlem_GL_GM_383-001.jpg,https://upload.wikimedia.org/wikipedia/commons/3/35/Pieter_Saenredam_-_Interior_of_the_St._Bavo_Church_in_Haarlem_GL_GM_383-001.jpg,https://artuk.org/discover/artworks/interior-of-st-bavos-haarlem-with-a-catholic-baptism-85942,Pieter Jansz. Saenredam,,inventory_match,auto,2026-07-29,
000DE007124,rejete,inventory_number,unknown,,PAYSAGE ANIME AVEC RUINES ET PERSONNAGES,musée Grobet-Labadié,Fragonard,Q120675147,,,,,,,inventory_match,auto,2026-07-29,
000DE007124,rejete,inventory_number,unknown,,PAYSAGE ANIME AVEC RUINES ET PERSONNAGES,musée Grobet-Labadié,Fragonard,Q94657448,,,,,,,inventory_match,auto,2026-07-29,
000DE007125,rejete,inventory_number,open,Public domain,PERSONNAGES SUR UNE PASSERELLE,musée Grobet-Labadié,Fragonard,Q17276093,Jan van der Heyden - The Church at Veere.jpg,https://commons.wikimedia.org/wiki/File:Jan_van_der_Heyden_-_The_Church_at_Veere.jpg,https://upload.wikimedia.org/wikipedia/commons/5/57/Jan_van_der_Heyden_-_The_Church_at_Veere.jpg,https://www.mauritshuis.nl/en/explore/the-collection/artworks/the-church-at-veere-815/,Jan van der Heyden,,inventory_match,auto,2026-07-29,
000DE007125,rejete,inventory_number,open,CC BY 4.0,PERSONNAGES SUR UNE PASSERELLE,musée Grobet-Labadié,Fragonard,Q126456843,Le Christ au jardin des Oliviers Rosalie Thévenin.jpg,https://commons.wikimedia.org/wiki/File:Le_Christ_au_jardin_des_Oliviers_Rosalie_Th%C3%A9venin.jpg,https://upload.wikimedia.org/wikipedia/commons/c/cc/Le_Christ_au_jardin_des_Oliviers_Rosalie_Th%C3%A9venin.jpg,"Own work , Caroline Léna Becker",,https://creativecommons.org/licenses/by/4.0,inventory_match,auto,2026-07-29,
000DE007125,rejete,inventory_number,unknown,,PERSONNAGES SUR UNE PASSERELLE,musée Grobet-Labadié,Fragonard,Q22980755,,,,,,,inventory_match,auto,2026-07-29,
000DE007125,rejete,inventory_number,open,Public domain,PERSONNAGES SUR UNE PASSERELLE,musée Grobet-Labadié,Fragonard,Q30098548,David Teniers d. J. - Katzenkonzert - 815 - Bavarian State Painting Collections.jpg,https://commons.wikimedia.org/wiki/File:David_Teniers_d._J._-_Katzenkonzert_-_815_-_Bavarian_State_Painting_Collections.jpg,https://upload.wikimedia.org/wikipedia/commons/0/0f/David_Teniers_d._J._-_Katzenkonzert_-_815_-_Bavarian_State_Painting_Collections.jpg,https://www.sammlung.pinakothek.de/en/bookmark/artwork/6kLaBkwyG8,David Teniers the Younger,,inventory_match,auto,2026-07-29,
000DE007125,rejete,inventory_number,open,Public domain,PERSONNAGES SUR UNE PASSERELLE,musée Grobet-Labadié,Fragonard,Q60346890,Beaux-Arts Nancy Schwiter 50108.jpg,https://commons.wikimedia.org/wiki/File:Beaux-Arts_Nancy_Schwiter_50108.jpg,https://upload.wikimedia.org/wikipedia/commons/b/be/Beaux-Arts_Nancy_Schwiter_50108.jpg,"Own work , uploaded 5/01/08 ( Vassil )",Louis Auguste Schwiter(1805-1889),,inventory_match,auto,2026-07-29,
000DE007125,rejete,inventory_number,open,Public domain,PERSONNAGES SUR UNE PASSERELLE,musée Grobet-Labadié,Fragonard,Q21617021,"Anonieme Meester, Zuid-Nederlands, 1ste kwart 17de eeuw - Portret van een familie - 815 - Royal Museum of Fine Arts Antwerp.tiff","https://commons.wikimedia.org/wiki/File:Anonieme_Meester,_Zuid-Nederlands,_1ste_kwart_17de_eeuw_-_Portret_van_een_familie_-_815_-_Royal_Museum_of_Fine_Arts_Antwerp.tiff",https://upload.wikimedia.org/wikipedia/commons/4/49/Anonieme_Meester%2C_Zuid-Nederlands%2C_1ste_kwart_17de_eeuw_-_Portret_van_een_familie_-_815_-_Royal_Museum_of_Fine_Arts_Antwerp.tiff,Royal Museum of Fine Arts Antwerp,Cornelis de Vos,,inventory_match,auto,2026-07-29,
000DE021409,rejete,inventory_number,open,Public domain,DEUX ETUDES DE CHIEN,musée Grobet-Labadié,Jean-Baptiste Oudry,Q111219469,Nude behind the curtain.jpg,https://commons.wikimedia.org/wiki/File:Nude_behind_the_curtain.jpg,https://upload.wikimedia.org/wikipedia/commons/2/2c/Nude_behind_the_curtain.jpg,Self-photographed in the Wiertz Museum,Antoine Wiertz,,inventory_match,auto,2026-07-29,
000DE021409,rejete,inventory_number,unknown,,DEUX ETUDES DE CHIEN,musée Grobet-Labadié,Jean-Baptiste Oudry,Q23663043,,,,,,,inventory_match,auto,2026-07-29,
000DE021409,rejete,inventory_number,unknown,,DEUX ETUDES DE CHIEN,musée Grobet-Labadié,Jean-Baptiste Oudry,Q122680933,,,,,,,inventory_match,auto,2026-07-29,
000PE014504,rejete,inventory_number,open,Public domain,PAYSAGE ET GUERRIERS,musée des beaux-arts,Salvator Rosa,Q17276028,"Still Life with Dead Birds, Cage and Net attributed to Jan Fijt Mauritshuis 687.jpg","https://commons.wikimedia.org/wiki/File:Still_Life_with_Dead_Birds,_Cage_and_Net_attributed_to_Jan_Fijt_Mauritshuis_687.jpg",https://upload.wikimedia.org/wikipedia/commons/9/98/Still_Life_with_Dead_Birds%2C_Cage_and_Net_attributed_to_Jan_Fijt_Mauritshuis_687.jpg,https://www.mauritshuis.nl/en/explore/the-collection/artworks/still-life-with-dead-birds-cage-and-net-687/detailgegevens/,Jan Fyt,,inventory_match,auto,2026-07-29,
000PE014505,rejete,inventory_number,unknown,,ERMITE EN MEDITATION,musée des beaux-arts,Salvator Rosa,Q22979386,,,,,,,inventory_match,auto,2026-07-29,
000PE014505,rejete,inventory_number,open,CC BY-SA 4.0,ERMITE EN MEDITATION,musée des beaux-arts,Salvator Rosa,Q55656028,MSR-26409-MS-a.JPG,https://commons.wikimedia.org/wiki/File:MSR-26409-MS-a.JPG,https://upload.wikimedia.org/wikipedia/commons/c/c2/MSR-26409-MS-a.JPG,musée Saint-Raymond,"Mathieu Scapin, musée Saint-Raymond",https://creativecommons.org/licenses/by-sa/4.0,inventory_match,auto,2026-07-29,
000PE014505,rejete,inventory_number,open,Public domain,ERMITE EN MEDITATION,musée des beaux-arts,Salvator Rosa,Q64223637,"Degas - Dancers in the Foyer, ca. 1889, Lemoisne 996.jpg","https://commons.wikimedia.org/wiki/File:Degas_-_Dancers_in_the_Foyer,_ca._1889,_Lemoisne_996.jpg",https://upload.wikimedia.org/wikipedia/commons/7/77/Degas_-_Dancers_in_the_Foyer%2C_ca._1889%2C_Lemoisne_996.jpg,https://www.buehrle.ch/en/,Edgar Degas,,inventory_match,auto,2026-07-29,
000PE014505,rejete,inventory_number,unknown,,ERMITE EN MEDITATION,musée des beaux-arts,Salvator Rosa,Q29211939,,,,,,,inventory_match,auto,2026-07-29,
000PE014505,rejete,inventory_number,open,Public domain,ERMITE EN MEDITATION,musée des beaux-arts,Salvator Rosa,Q29890575,Gerard Dou - Portrait of a Boy CAM CCF 35.jpg,https://commons.wikimedia.org/wiki/File:Gerard_Dou_-_Portrait_of_a_Boy_CAM_CCF_35.jpg,https://upload.wikimedia.org/wikipedia/commons/b/b7/Gerard_Dou_-_Portrait_of_a_Boy_CAM_CCF_35.jpg,https://artuk.org/discover/artworks/portrait-of-a-young-man-5501,Gerrit Dou,,inventory_match,auto,2026-07-29,
000PE014505,rejete,inventory_number,open,Public domain,ERMITE EN MEDITATION,musée des beaux-arts,Salvator Rosa,Q129676794,Antrain (35) Église Saint-André Tableau 03.JPG,https://commons.wikimedia.org/wiki/File:Antrain_(35)_%C3%89glise_Saint-Andr%C3%A9_Tableau_03.JPG,https://upload.wikimedia.org/wikipedia/commons/4/4c/Antrain_%2835%29_%C3%89glise_Saint-Andr%C3%A9_Tableau_03.JPG,Own work,GO69,,inventory_match,auto,2026-07-29,
000PE014505,rejete,inventory_number,open,Public domain,ERMITE EN MEDITATION,musée des beaux-arts,Salvator Rosa,Q28813115,Фирдуси читает поэму «Шах-Наме» шаху Махмуду Газневи (1913).jpg,https://commons.wikimedia.org/wiki/File:%D0%A4%D0%B8%D1%80%D0%B4%D1%83%D1%81%D0%B8_%D1%87%D0%B8%D1%82%D0%B0%D0%B5%D1%82_%D0%BF%D0%BE%D1%8D%D0%BC%D1%83_%C2%AB%D0%A8%D0%B0%D1%85-%D0%9D%D0%B0%D0%BC%D0%B5%C2%BB_%D1%88%D0%B0%D1%85%D1%83_%D0%9C%D0%B0%D1%85%D0%BC%D1%83%D0%B4%D1%83_%D0%93%D0%B0%D0%B7%D0%BD%D0%B5%D0%B2%D0%B8_(1913).jpg,https://upload.wikimedia.org/wikipedia/commons/5/5c/%D0%A4%D0%B8%D1%80%D0%B4%D1%83%D1%81%D0%B8_%D1%87%D0%B8%D1%82%D0%B0%D0%B5%D1%82_%D0%BF%D0%BE%D1%8D%D0%BC%D1%83_%C2%AB%D0%A8%D0%B0%D1%85-%D0%9D%D0%B0%D0%BC%D0%B5%C2%BB_%D1%88%D0%B0%D1%85%D1%83_%D0%9C%D0%B0%D1%85%D0%BC%D1%83%D0%B4%D1%83_%D0%93%D0%B0%D0%B7%D0%BD%D0%B5%D0%B2%D0%B8_%281913%29.jpg,Own work,Vardges Sureniants,,inventory_match,auto,2026-07-29,
000PE014694,rejete,inventory_number,open,Public domain,SAINT JEAN L'EVANGELISTE,musée des beaux-arts,Andrea del Sarto,Q29532858,MSR-26120-MV.jpg,https://commons.wikimedia.org/wiki/File:MSR-26120-MV.jpg,https://upload.wikimedia.org/wikipedia/commons/6/64/MSR-26120-MV.jpg,Photothèque du musée Saint-Raymond,Materia Viva,,inventory_match,auto,2026-07-29,
000PE014694,rejete,inventory_number,open,CC BY-SA 4.0,SAINT JEAN L'EVANGELISTE,musée des beaux-arts,Andrea del Sarto,Q55655950,MSR-26294-MS-3.JPG,https://commons.wikimedia.org/wiki/File:MSR-26294-MS-3.JPG,https://upload.wikimedia.org/wikipedia/commons/9/9c/MSR-26294-MS-3.JPG,musée Saint-Raymond,"Mathieu Scapin, musée Saint-Raymond",https://creativecommons.org/licenses/by-sa/4.0,inventory_match,auto,2026-07-29,
000PE014694,rejete,inventory_number,unknown,,SAINT JEAN L'EVANGELISTE,musée des beaux-arts,Andrea del Sarto,Q22979708,,,,,,,inventory_match,auto,2026-07-29,
000PE014694,rejete,inventory_number,open,Public domain,SAINT JEAN L'EVANGELISTE,musée des beaux-arts,Andrea del Sarto,Q126903193,"Bildnis des Hieronymus Froben, 1557 oder 1558.jpg","https://commons.wikimedia.org/wiki/File:Bildnis_des_Hieronymus_Froben,_1557_oder_1558.jpg",https://upload.wikimedia.org/wikipedia/commons/3/3f/Bildnis_des_Hieronymus_Froben%2C_1557_oder_1558.jpg,http://sammlungonline.kunstmuseumbasel.ch/eMuseumPlus?service=ExternalInterface&module=collection&objectId=1002&viewType=detailView,Unknown author Unknown author,,inventory_match,auto,2026-07-29,
